# Cart-Pendulum Passive Drop Simulation
# Initial angle: -10.0 degrees
#
# Physical parameters:
#   M: 1.0
#   m_rod: 0.1
#   m_tip: 0.05
#   m_pend: 0.15000000000000002
#   L_rod: 0.8
#   l: 0.5333333333333333
#   I_pivot: 0.053333333333333344
#   b_x: 0.1
#   b_theta: 0.001
#   g: 9.81
#   M_t: 1.15
#   ml: 0.08000000000000002
#
# Columns: t [s], x [m], x_dot [m/s], theta [rad], theta_dot [rad/s]
#
0.690000	0.054107	0.077052	-1.314768	-4.640839
0.700000	0.054814	0.064185	-1.361864	-4.778690
0.710000	0.055385	0.049847	-1.410348	-4.918468
0.720000	0.055806	0.033985	-1.460239	-5.060110
0.730000	0.056060	0.016557	-1.511556	-5.203540
0.740000	0.056132	-0.002470	-1.564316	-5.348674
0.750000	0.056005	-0.023113	-1.618535	-5.495404
0.760000	0.055664	-0.045375	-1.674229	-5.643600
0.770000	0.055092	-0.069240	-1.731411	-5.793099
0.780000	0.054274	-0.094668	-1.790094	-5.943691
0.790000	0.053194	-0.121595	-1.850288	-6.095117
0.800000	0.051837	-0.149926	-1.911998	-6.247044
0.810000	0.050191	-0.179530	-1.975229	-6.399059
0.820000	0.048243	-0.210242	-2.039978	-6.550651
0.830000	0.045983	-0.241848	-2.106238	-6.701188
0.840000	0.043404	-0.274092	-2.173996	-6.849909
0.850000	0.040500	-0.306664	-2.243227	-6.995901
0.860000	0.037271	-0.339204	-2.313901	-7.138091
0.870000	0.033718	-0.371298	-2.385973	-7.275240
0.880000	0.029848	-0.402482	-2.459384	-7.405944
0.890000	0.025673	-0.432249	-2.534065	-7.528649
0.900000	0.021210	-0.460060	-2.609925	-7.641685
0.910000	0.016480	-0.485358	-2.686860	-7.743306
0.920000	0.011513	-0.507589	-2.764747	-7.831760
0.930000	0.006340	-0.526228	-2.843446	-7.905367
0.940000	0.001002	-0.540802	-2.922800	-7.962606
0.950000	-0.004461	-0.550922	-3.002639	-8.002213
0.960000	-0.010001	-0.556306	-3.082783	-8.023265
0.970000	-0.015571	-0.556795	-3.163041	-8.025241
0.980000	-0.021121	-0.552372	-3.243223	-8.008071
0.990000	-0.026602	-0.543156	-3.323140	-7.972132
1.000000	-0.031969	-0.529396	-3.402606	-7.918227
1.010000	-0.037176	-0.511457	-3.481448	-7.847520
1.020000	-0.042185	-0.489792	-3.559505	-7.761461
1.030000	-0.046961	-0.464918	-3.636632	-7.661690
1.040000	-0.051475	-0.437388	-3.712699	-7.549947
1.050000	-0.055702	-0.407763	-3.787597	-7.427987
1.060000	-0.059625	-0.376593	-3.861231	-7.297512
1.070000	-0.063230	-0.344400	-3.933524	-7.160116
1.080000	-0.066511	-0.311663	-4.004415	-7.017251
1.090000	-0.069463	-0.278813	-4.073855	-6.870206
1.100000	-0.072088	-0.246230	-4.141809	-6.720103
1.110000	-0.074390	-0.214237	-4.208250	-6.567900
1.120000	-0.076376	-0.183109	-4.273162	-6.414401
1.130000	-0.078056	-0.153069	-4.336536	-6.260269
1.140000	-0.079441	-0.124297	-4.398368	-6.106048
1.150000	-0.080546	-0.096933	-4.458658	-5.952173
1.160000	-0.081385	-0.071080	-4.517413	-5.798993
1.170000	-0.081973	-0.046811	-4.574641	-5.646784
1.180000	-0.082327	-0.024169	-4.630353	-5.495763
1.190000	-0.082462	-0.003177	-4.684561	-5.346100
1.200000	-0.082396	0.016164	-4.737280	-5.197928
1.210000	-0.082144	0.033871	-4.788525	-5.051356
1.220000	-0.081724	0.049973	-4.838313	-4.906469
1.230000	-0.081150	0.064512	-4.886660	-4.763337
1.240000	-0.080439	0.077538	-4.933585	-4.622023
1.250000	-0.079604	0.089111	-4.979107	-4.482580
1.260000	-0.078661	0.099295	-5.023243	-4.345057
1.270000	-0.077623	0.108159	-5.066015	-4.209499
1.280000	-0.076502	0.115776	-5.107440	-4.075952
1.290000	-0.075311	0.122220	-5.147540	-3.944456
1.300000	-0.074061	0.127567	-5.186336	-3.815052
1.310000	-0.072763	0.131892	-5.223849	-3.687781
1.320000	-0.071427	0.135269	-5.260099	-3.562679
1.330000	-0.070061	0.137772	-5.295110	-3.439781
1.340000	-0.068674	0.139474	-5.328902	-3.319120
1.350000	-0.067274	0.140442	-5.361499	-3.200722
1.360000	-0.065867	0.140744	-5.392924	-3.084613
1.370000	-0.064461	0.140444	-5.423199	-2.970812
1.380000	-0.063060	0.139600	-5.452348	-2.859334
1.390000	-0.061670	0.138271	-5.480394	-2.750187
1.400000	-0.060296	0.136510	-5.507360	-2.643375
1.410000	-0.058941	0.134365	-5.533269	-2.538895
1.420000	-0.057610	0.131885	-5.558145	-2.436738
1.430000	-0.056305	0.129111	-5.582012	-2.336891
1.440000	-0.055029	0.126082	-5.604891	-2.239331
1.450000	-0.053784	0.122835	-5.626806	-2.144035
1.460000	-0.052573	0.119402	-5.647779	-2.050968
1.470000	-0.051396	0.115812	-5.667832	-1.960095
1.480000	-0.050257	0.112093	-5.686988	-1.871372
1.490000	-0.049155	0.108268	-5.705267	-1.784754
1.500000	-0.048092	0.104359	-5.722690	-1.700189
1.510000	-0.047068	0.100384	-5.739277	-1.617622
1.520000	-0.046084	0.096360	-5.755049	-1.536993
1.530000	-0.045141	0.092302	-5.770023	-1.458242
1.540000	-0.044238	0.088222	-5.784220	-1.381302
1.550000	-0.043376	0.084131	-5.797655	-1.306106
1.560000	-0.042556	0.080037	-5.810347	-1.232584
1.570000	-0.041776	0.075950	-5.822312	-1.160664
1.580000	-0.041036	0.071875	-5.833566	-1.090271
1.590000	-0.040338	0.067818	-5.844123	-1.021332
1.600000	-0.039680	0.063782	-5.853997	-0.953768
1.610000	-0.039062	0.059771	-5.863202	-0.887503
1.620000	-0.038485	0.055786	-5.871751	-0.822458
1.630000	-0.037946	0.051830	-5.879655	-0.758553
1.640000	-0.037448	0.047903	-5.886926	-0.695710
1.650000	-0.036988	0.044006	-5.893573	-0.633847
1.660000	-0.036568	0.040137	-5.899606	-0.572884
1.670000	-0.036185	0.036295	-5.905033	-0.512741
1.680000	-0.035842	0.032481	-5.909863	-0.453337
1.690000	-0.035536	0.028691	-5.914102	-0.394590
1.700000	-0.035268	0.024925	-5.917757	-0.336420
1.710000	-0.035037	0.021179	-5.920832	-0.278745
1.720000	-0.034844	0.017451	-5.923333	-0.221485
1.730000	-0.034688	0.013738	-5.925263	-0.164557
1.740000	-0.034569	0.010039	-5.926625	-0.107882
1.750000	-0.034487	0.006349	-5.927421	-0.051378
1.760000	-0.034442	0.002667	-5.927653	0.005035
1.770000	-0.034434	-0.001012	-5.927320	0.061439
1.780000	-0.034463	-0.004690	-5.926424	0.117915
1.790000	-0.034528	-0.008369	-5.924962	0.174543
1.800000	-0.034630	-0.012053	-5.922932	0.231404
1.810000	-0.034769	-0.015745	-5.920333	0.288579
1.820000	-0.034945	-0.019446	-5.917159	0.346149
1.830000	-0.035158	-0.023160	-5.913408	0.404194
1.840000	-0.035408	-0.026889	-5.909074	0.462795
1.850000	-0.035696	-0.030634	-5.904150	0.522032
1.860000	-0.036021	-0.034397	-5.898630	0.581986
1.870000	-0.036384	-0.038179	-5.892508	0.642738
1.880000	-0.036784	-0.041982	-5.885773	0.704366
1.890000	-0.037223	-0.045805	-5.878417	0.766951
1.900000	-0.037701	-0.049648	-5.870430	0.830572
1.910000	-0.038216	-0.053511	-5.861802	0.895308
1.920000	-0.038771	-0.057391	-5.852520	0.961238
1.930000	-0.039364	-0.061287	-5.842573	1.028437
1.940000	-0.039997	-0.065196	-5.831947	1.096984
1.950000	-0.040668	-0.069112	-5.820628	1.166954
1.960000	-0.041379	-0.073032	-5.808603	1.238420
1.970000	-0.042129	-0.076948	-5.795855	1.311456
1.980000	-0.042918	-0.080853	-5.782368	1.386133
1.990000	-0.043746	-0.084737	-5.768127	1.462518
2.000000	-0.044613	-0.088590	-5.753112	1.540680
2.010000	-0.045518	-0.092400	-5.737307	1.620682
2.020000	-0.046460	-0.096152	-5.720692	1.702585
2.030000	-0.047440	-0.099830	-5.703249	1.786446
2.040000	-0.048457	-0.103415	-5.684956	1.872321
2.050000	-0.049508	-0.106887	-5.665795	1.960260
2.060000	-0.050594	-0.110221	-5.645744	2.050308
2.070000	-0.051712	-0.113393	-5.624782	2.142508
2.080000	-0.052861	-0.116372	-5.602887	2.236895
2.090000	-0.054039	-0.119128	-5.580037	2.333502
2.100000	-0.055243	-0.121626	-5.556209	2.432354
2.110000	-0.056470	-0.123827	-5.531382	2.533472
2.120000	-0.057718	-0.125689	-5.505532	2.636870
2.130000	-0.058983	-0.127170	-5.478637	2.742558
2.140000	-0.060260	-0.128219	-5.450673	2.850538
2.150000	-0.061546	-0.128786	-5.421619	2.960808
2.160000	-0.062834	-0.128815	-5.391450	3.073359
2.170000	-0.064120	-0.128250	-5.360144	3.188177
2.180000	-0.065397	-0.127028	-5.327679	3.305244
2.190000	-0.066658	-0.125086	-5.294032	3.424536
2.200000	-0.067896	-0.122357	-5.259181	3.546025
2.210000	-0.069102	-0.118773	-5.223104	3.669680
2.220000	-0.070268	-0.114264	-5.185780	3.795466
2.230000	-0.071384	-0.108758	-5.147187	3.923346
2.240000	-0.072440	-0.102183	-5.107306	4.053280
2.250000	-0.073424	-0.094467	-5.066115	4.185226
2.260000	-0.074325	-0.085540	-5.023595	4.319140
2.270000	-0.075131	-0.075334	-4.979726	4.454976
2.280000	-0.075827	-0.063783	-4.934489	4.592685
2.290000	-0.076402	-0.050827	-4.887866	4.732215
2.300000	-0.076839	-0.036410	-4.839839	4.873507
2.310000	-0.077125	-0.020486	-4.790390	5.016495
2.320000	-0.077244	-0.003017	-4.739504	5.161101
2.330000	-0.077180	0.016024	-4.687163	5.307233
2.340000	-0.076918	0.036648	-4.633354	5.454776
2.350000	-0.076442	0.058852	-4.578064	5.603588
2.360000	-0.075736	0.082611	-4.521279	5.753493
2.370000	-0.074785	0.107880	-4.462991	5.904264
2.380000	-0.073573	0.134585	-4.403192	6.055621
2.390000	-0.072088	0.162622	-4.341878	6.207211
2.400000	-0.070317	0.191854	-4.279048	6.358594
2.410000	-0.068248	0.222104	-4.214708	6.509232
2.420000	-0.065872	0.253152	-4.148868	6.658464
2.430000	-0.063183	0.284733	-4.081546	6.805501
2.440000	-0.060177	0.316531	-4.012769	6.949404
2.450000	-0.056853	0.348180	-3.942572	7.089078
2.460000	-0.053215	0.379266	-3.871005	7.223268
2.470000	-0.049271	0.409325	-3.798130	7.350568
2.480000	-0.045034	0.437860	-3.724022	7.469437
2.490000	-0.040521	0.464342	-3.648775	7.578231
2.500000	-0.035755	0.488233	-3.572497	7.675257
2.510000	-0.030766	0.509005	-3.495314	7.758835
2.520000	-0.025587	0.526163	-3.417370	7.827379
2.530000	-0.020257	0.539273	-3.338822	7.879484
2.540000	-0.014817	0.547984	-3.259839	7.914010
2.550000	-0.009312	0.552054	-3.180603	7.930162
2.560000	-0.003791	0.551363	-3.101298	7.927545
2.570000	0.001699	0.545928	-3.022114	7.906196
2.580000	0.007112	0.535891	-2.943235	7.866579
2.590000	0.012402	0.521522	-2.864841	7.809549
2.600000	0.017529	0.503190	-2.787099	7.736297
2.610000	0.022454	0.481348	-2.710164	7.648265
2.620000	0.027146	0.456503	-2.634177	7.547063
2.630000	0.031576	0.429189	-2.559261	7.434378
2.640000	0.035723	0.399949	-2.485522	7.311901
2.650000	0.039571	0.369308	-2.413050	7.181261
2.660000	0.043106	0.337764	-2.341919	7.043977
2.670000	0.046324	0.305771	-2.272188	6.901430
2.680000	0.049222	0.273739	-2.203904	6.754847
2.690000	0.051800	0.242025	-2.137101	6.605291
2.700000	0.054064	0.210935	-2.071805	6.453672
2.710000	0.056022	0.180727	-2.008032	6.300753
2.720000	0.057683	0.151611	-1.945792	6.147166
2.730000	0.059058	0.123757	-1.885089	5.993427
2.740000	0.060162	0.097295	-1.825923	5.839954
2.750000	0.061009	0.072320	-1.768288	5.687081
2.760000	0.061614	0.048900	-1.712178	5.535072
2.770000	0.061992	0.027074	-1.657583	5.384138
2.780000	0.062161	0.006862	-1.604491	5.234443
2.790000	0.062135	-0.011738	-1.552890	5.086119
2.800000	0.061931	-0.028743	-1.502764	4.939270
2.810000	0.061565	-0.044183	-1.454099	4.793981
2.820000	0.061053	-0.058099	-1.406879	4.650320
2.830000	0.060408	-0.070542	-1.361087	4.508348
2.840000	0.059647	-0.081569	-1.316706	4.368116
2.850000	0.058781	-0.091243	-1.273719	4.229671
2.860000	0.057826	-0.099632	-1.232107	4.093056
2.870000	0.056793	-0.106806	-1.191851	3.958312
2.880000	0.055694	-0.112836	-1.152934	3.825477
2.890000	0.054540	-0.117797	-1.115335	3.694587
2.900000	0.053341	-0.121761	-1.079036	3.565676
2.910000	0.052108	-0.124799	-1.044015	3.438776
2.920000	0.050848	-0.126984	-1.010253	3.313915
2.930000	0.049571	-0.128383	-0.977730	3.191118
2.940000	0.048283	-0.129063	-0.946424	3.070407
2.950000	0.046991	-0.129088	-0.916315	2.951798
2.960000	0.045703	-0.128519	-0.887381	2.835302
2.970000	0.044423	-0.127415	-0.859602	2.720927
2.980000	0.043156	-0.125828	-0.832956	2.608672
2.990000	0.041908	-0.123811	-0.807421	2.498533
3.000000	0.040681	-0.121411	-0.782978	2.390500
3.010000	0.039481	-0.118671	-0.759604	2.284554
3.020000	0.038309	-0.115634	-0.737280	2.180672
3.030000	0.037169	-0.112336	-0.715984	2.078825
3.040000	0.036063	-0.108811	-0.695697	1.978979
3.050000	0.034993	-0.105091	-0.676398	1.881093
3.060000	0.033962	-0.101203	-0.658068	1.785120
3.070000	0.032970	-0.097173	-0.640689	1.691009
3.080000	0.032019	-0.093024	-0.624242	1.598705
3.090000	0.031110	-0.088776	-0.608709	1.508147
3.100000	0.030243	-0.084446	-0.594074	1.419270
3.110000	0.029421	-0.080050	-0.580319	1.332007
3.120000	0.028643	-0.075602	-0.567428	1.246285
3.130000	0.027909	-0.071114	-0.555388	1.162030
3.140000	0.027220	-0.066595	-0.544183	1.079163
3.150000	0.026577	-0.062055	-0.533800	0.997604
3.160000	0.025979	-0.057500	-0.524227	0.917272
3.170000	0.025427	-0.052937	-0.515451	0.838080
3.180000	0.024921	-0.048370	-0.507462	0.759942
3.190000	0.024460	-0.043804	-0.500249	0.682772
3.200000	0.024044	-0.039241	-0.493804	0.606479
3.210000	0.023675	-0.034682	-0.488117	0.530974
3.220000	0.023351	-0.030131	-0.483182	0.456164
3.230000	0.023072	-0.025587	-0.478992	0.381959
3.240000	0.022839	-0.021051	-0.475541	0.308265
3.250000	0.022651	-0.016523	-0.472825	0.234989
3.260000	0.022509	-0.012003	-0.470840	0.162037
3.270000	0.022411	-0.007490	-0.469583	0.089316
3.280000	0.022359	-0.002982	-0.469053	0.016732
3.290000	0.022351	0.001519	-0.469249	-0.055811
3.300000	0.022389	0.006016	-0.470170	-0.128405
3.310000	0.022472	0.010510	-0.471817	-0.201145
3.320000	0.022599	0.015000	-0.474193	-0.274125
3.330000	0.022772	0.019488	-0.477301	-0.347438
3.340000	0.022989	0.023974	-0.481144	-0.421178
3.350000	0.023251	0.028457	-0.485726	-0.495437
3.360000	0.023558	0.032937	-0.491054	-0.570307
3.370000	0.023910	0.037413	-0.497135	-0.645879
3.380000	0.024306	0.041883	-0.503975	-0.722244
3.390000	0.024748	0.046344	-0.511582	-0.799491
3.400000	0.025233	0.050794	-0.519968	-0.877708
3.410000	0.025763	0.055228	-0.529140	-0.956980
3.420000	0.026338	0.059641	-0.539111	-1.037394
3.430000	0.026956	0.064026	-0.549892	-1.119033
3.440000	0.027618	0.068376	-0.561496	-1.201976
3.450000	0.028323	0.072681	-0.573936	-1.286303
3.460000	0.029072	0.076932	-0.587227	-1.372089
3.470000	0.029862	0.081115	-0.601383	-1.459407
3.480000	0.030694	0.085217	-0.616420	-1.548328
3.490000	0.031566	0.089221	-0.632355	-1.638916
3.500000	0.032478	0.093109	-0.649205	-1.731235
3.510000	0.033428	0.096860	-0.666986	-1.825342
3.520000	0.034414	0.100452	-0.685717	-1.921291
3.530000	0.035436	0.103857	-0.705418	-2.019130
3.540000	0.036491	0.107049	-0.726107	-2.118903
3.550000	0.037576	0.109995	-0.747803	-2.220648
3.560000	0.038690	0.112661	-0.770526	-2.324397
3.570000	0.039828	0.115009	-0.794297	-2.430178
3.580000	0.040989	0.116998	-0.819137	-2.538012
3.590000	0.042167	0.118585	-0.845064	-2.647912
3.600000	0.043359	0.119723	-0.872102	-2.759890
3.610000	0.044560	0.120360	-0.900269	-2.873946
3.620000	0.045764	0.120442	-0.929588	-2.990080
3.630000	0.046967	0.119913	-0.960078	-3.108283
3.640000	0.048160	0.118714	-0.991760	-3.228542
3.650000	0.049338	0.116781	-1.024655	-3.350838
3.660000	0.050493	0.114050	-1.058784	-3.475150
3.670000	0.051617	0.110455	-1.094165	-3.601452
3.680000	0.052699	0.105926	-1.130819	-3.729713
3.690000	0.053732	0.100394	-1.168766	-3.859901
3.700000	0.054704	0.093791	-1.208023	-3.991979
3.710000	0.055604	0.086047	-1.248611	-4.125911
3.720000	0.056420	0.077094	-1.290548	-4.261655
3.730000	0.057141	0.066867	-1.333850	-4.399168
3.740000	0.057753	0.055304	-1.378537	-4.538401
3.750000	0.058243	0.042348	-1.424624	-4.679302
3.760000	0.058596	0.027947	-1.472128	-4.821813
3.770000	0.058797	0.012060	-1.521065	-4.965865
3.780000	0.058832	-0.005348	-1.571450	-5.111375
3.790000	0.058685	-0.024299	-1.623297	-5.258247
3.800000	0.058340	-0.044798	-1.676619	-5.406359
3.810000	0.057784	-0.066838	-1.731428	-5.555558
3.820000	0.056999	-0.090388	-1.787734	-5.705657
3.830000	0.055971	-0.115397	-1.845544	-5.856417
3.840000	0.054686	-0.141785	-1.904863	-6.007541
3.850000	0.053131	-0.169443	-1.965694	-6.158659
3.860000	0.051294	-0.198226	-2.028035	-6.309315
3.870000	0.049163	-0.227954	-2.091877	-6.458948
3.880000	0.046732	-0.258400	-2.157208	-6.606882
3.890000	0.043994	-0.289296	-2.224007	-6.752309
3.900000	0.040946	-0.320324	-2.292243	-6.894276
3.910000	0.037588	-0.351117	-2.361877	-7.031681
3.920000	0.033926	-0.381263	-2.432857	-7.163269
3.930000	0.029967	-0.410306	-2.505118	-7.287643
3.940000	0.025725	-0.437757	-2.578581	-7.403285
3.950000	0.021218	-0.463102	-2.653149	-7.508590
3.960000	0.016471	-0.485824	-2.728713	-7.601920
3.970000	0.011512	-0.505417	-2.805143	-7.681666
3.980000	0.006375	-0.521415	-2.882296	-7.746327
3.990000	0.001097	-0.533414	-2.960014	-7.794592
4.000000	-0.004279	-0.541094	-3.038129	-7.825421
4.010000	-0.009709	-0.544244	-3.116462	-7.838117
4.020000	-0.015148	-0.542772	-3.194830	-7.832373
4.030000	-0.020549	-0.536712	-3.273049	-7.808293
4.040000	-0.025868	-0.526226	-3.350937	-7.766390
4.050000	-0.031060	-0.511586	-3.428320	-7.707544
4.060000	-0.036087	-0.493165	-3.505035	-7.632943
4.070000	-0.040912	-0.471404	-3.580931	-7.544006
4.080000	-0.045505	-0.446799	-3.655873	-7.442300
4.090000	-0.049840	-0.419867	-3.729740	-7.329461
4.100000	-0.053897	-0.391130	-3.802430	-7.207116
4.110000	-0.057659	-0.361093	-3.873856	-7.076833
4.120000	-0.061116	-0.330231	-3.943945	-6.940070
4.130000	-0.064262	-0.298981	-4.012640	-6.798152
4.140000	-0.067096	-0.267733	-4.079895	-6.652253
4.150000	-0.069618	-0.236828	-4.145675	-6.503396
4.160000	-0.071834	-0.206559	-4.209956	-6.352454
4.170000	-0.073752	-0.177172	-4.272720	-6.200163
4.180000	-0.075381	-0.148868	-4.333957	-6.047131
4.190000	-0.076734	-0.121807	-4.393662	-5.893859
4.200000	-0.077822	-0.096114	-4.451834	-5.740751
4.210000	-0.078661	-0.071880	-4.508478	-5.588133
4.220000	-0.079265	-0.049168	-4.563600	-5.436265
4.230000	-0.079649	-0.028017	-4.617207	-5.285352
4.240000	-0.079830	-0.008444	-4.669310	-5.135557
4.250000	-0.079823	0.009555	-4.719922	-4.987010
4.260000	-0.079644	0.025994	-4.769055	-4.839815
4.270000	-0.079309	0.040904	-4.816723	-4.694055
4.280000	-0.078831	0.054326	-4.862941	-4.549800
4.290000	-0.078227	0.066308	-4.907724	-4.407108
4.300000	-0.077510	0.076907	-4.951089	-4.266029
4.310000	-0.076693	0.086184	-4.993051	-4.126608
4.320000	-0.075790	0.094205	-5.033627	-3.988887
4.330000	-0.074813	0.101036	-5.072834	-3.852902
4.340000	-0.073773	0.106749	-5.110691	-3.718689
4.350000	-0.072682	0.111414	-5.147214	-3.586279
4.360000	-0.071548	0.115101	-5.182422	-3.455702
4.370000	-0.070383	0.117880	-5.216334	-3.326985
4.380000	-0.069193	0.119819	-5.248968	-3.200149
4.390000	-0.067989	0.120986	-5.280343	-3.075215
4.400000	-0.066776	0.121443	-5.310479	-2.952198
4.410000	-0.065562	0.121254	-5.339394	-2.831107
4.420000	-0.064353	0.120476	-5.367107	-2.711948
4.430000	-0.063154	0.119166	-5.393639	-2.594721
4.440000	-0.061971	0.117375	-5.419008	-2.479419
4.450000	-0.060808	0.115154	-5.443234	-2.366030
4.460000	-0.059669	0.112547	-5.466335	-2.254537
4.470000	-0.058558	0.109598	-5.488331	-2.144914
4.480000	-0.057478	0.106346	-5.509240	-2.037133
4.490000	-0.056432	0.102826	-5.529080	-1.931156
4.500000	-0.055423	0.099073	-5.547869	-1.826942
4.510000	-0.054452	0.095115	-5.565624	-1.724442
4.520000	-0.053521	0.090980	-5.582363	-1.623605
4.530000	-0.052632	0.086693	-5.598102	-1.524371
4.540000	-0.051788	0.082275	-5.612856	-1.426677
4.550000	-0.050987	0.077746	-5.626640	-1.330456
4.560000	-0.050233	0.073123	-5.639469	-1.235637
4.570000	-0.049525	0.068421	-5.651357	-1.142143
4.580000	-0.048865	0.063655	-5.662316	-1.049897
4.590000	-0.048252	0.058835	-5.672359	-0.958814
4.600000	-0.047688	0.053972	-5.681496	-0.868812
4.610000	-0.047173	0.049074	-5.689739	-0.779801
4.620000	-0.046707	0.044149	-5.697095	-0.691692
4.630000	-0.046290	0.039203	-5.703575	-0.604394
4.640000	-0.045923	0.034242	-5.709186	-0.517811
4.650000	-0.045605	0.029270	-5.713933	-0.431851
4.660000	-0.045337	0.024291	-5.717824	-0.346415
4.670000	-0.045119	0.019308	-5.720863	-0.261407
4.680000	-0.044951	0.014324	-5.723054	-0.176728
4.690000	-0.044833	0.009342	-5.724398	-0.092280
4.700000	-0.044764	0.004362	-5.724900	-0.007964
4.710000	-0.044746	-0.000611	-5.724558	0.076320
4.720000	-0.044777	-0.005577	-5.723373	0.160670
4.730000	-0.044857	-0.010534	-5.721344	0.245187
4.740000	-0.044987	-0.015478	-5.718468	0.329968
4.750000	-0.045167	-0.020409	-5.714743	0.415111
4.760000	-0.045395	-0.025321	-5.710165	0.500715
4.770000	-0.045673	-0.030212	-5.704727	0.586875
4.780000	-0.046000	-0.035078	-5.698425	0.673687
4.790000	-0.046375	-0.039914	-5.691251	0.761244
4.800000	-0.046798	-0.044713	-5.683197	0.849637
4.810000	-0.047269	-0.049468	-5.674255	0.938958
4.820000	-0.047787	-0.054172	-5.664415	1.029293
4.830000	-0.048352	-0.058814	-5.653666	1.120728
4.840000	-0.048963	-0.063385	-5.641996	1.213345
4.850000	-0.049619	-0.067870	-5.629394	1.307225
4.860000	-0.050320	-0.072256	-5.615847	1.402442
4.870000	-0.051064	-0.076526	-5.601341	1.499070
4.880000	-0.051850	-0.080662	-5.585861	1.597176
